0.12333538383245468,0.00042236436274833977,0.04247673228383064,0.010885920375585556,0.10410833358764648,0.0012868100311607122,0.7174844741821289
0.44434216618537903,0.0002662719052750617,0.0543556772172451,0.11922257393598557,0.0769522488117218,0.009656719863414764,0.2952043414115906
0.43600714206695557,0.027839185670018196,0.20577692985534668,0.06032786890864372,0.13564243912696838,0.014972066506743431,0.11943445354700089
0.14665783941745758,0.0005671610706485808,0.12171690165996552,0.01361868530511856,0.1783342957496643,0.002330813091248274,0.5367743372917175
0.13113239407539368,0.0002247367665404454,0.0577101930975914,0.005983332637697458,0.04894314333796501,0.008982854895293713,0.7470234036445618
0.0497252456843853,3.344827564433217e-05,0.029769843444228172,0.008626486174762249,0.03889122232794762,0.0013826104113832116,0.8715712428092957
0.07058511674404144,8.035264181671664e-05,0.07266068458557129,0.007296907715499401,0.08959270268678665,0.0018152330303564668,0.7579689621925354
0.05227893590927124,8.03940711193718e-05,0.0591118298470974,0.004128552507609129,0.0597667321562767,0.0020061118993908167,0.8226274847984314
0.044741496443748474,5.8589488617144525e-05,0.021265173330903053,0.004082440864294767,0.028291499242186546,0.0019124411046504974,0.8996484279632568
0.10683410614728928,0.0002579355495981872,0.07299935072660446,0.006076398771256208,0.054562196135520935,0.024050502106547356,0.735219419002533
0.1477012187242508,0.00025755504611879587,0.07258739322423935,0.0061599272303283215,0.06083933636546135,0.012855174951255322,0.6995993256568909
0.12958160042762756,0.00030613786657340825,0.09210391342639923,0.0068346355110406876,0.10931091010570526,0.029797004535794258,0.6320658326148987
0.09529644250869751,0.00025689214817248285,0.04435344040393829,0.0363091416656971,0.07202087342739105,0.0101533904671669,0.7416098117828369
0.038852449506521225,3.219012432964519e-05,0.04400448128581047,0.023744218051433563,0.05966998636722565,0.003071853891015053,0.8306247591972351
0.11134270578622818,0.0001550673769088462,0.0632510855793953,0.027453696355223656,0.1058155745267868,0.0035712160170078278,0.6884106397628784
0.0006010872893966734,5.136315905929223e-08,0.00014108660980127752,0.9956483244895935,0.00011502323468448594,0.0009245823603123426,0.0025699003599584103
0.00045739009510725737,3.165836659491106e-08,6.167665560496971e-05,0.9970036149024963,8.512116619385779e-05,0.0002748237457126379,0.0021173639688640833
0.0005904613062739372,1.296421885399468e-07,0.00011143561278004199,0.9958397150039673,0.0001736432168399915,0.0008991056238301098,0.002385492669418454
0.306283175945282,0.0008450922323390841,0.07437650859355927,0.006234966218471527,0.3136012852191925,0.005401399452239275,0.29325753450393677
0.0010034407023340464,5.95397239067097e-07,0.00035794396535493433,0.9943841695785522,0.0004345228080637753,0.0018889206694439054,0.0019303589360788465
0.16930273175239563,0.00028873630799353123,0.11110606789588928,0.005975838750600815,0.21432122588157654,0.004254113882780075,0.49475133419036865
0.0013886704109609127,8.539852842659457e-07,0.0004393268609419465,0.9934816360473633,0.0005230775568634272,0.002526710042729974,0.0016397801227867603
0.2707403898239136,0.0007865315419621766,0.10506249964237213,0.005056883208453655,0.3199668526649475,0.0019403657643124461,0.2964465618133545
0.00116727186832577,8.138908924593125e-07,0.00046434695832431316,0.9927243590354919,0.0004623877757694572,0.0030898447148501873,0.0020910564344376326
0.21889124810695648,0.0008167089545167983,0.07461144775152206,0.006938213482499123,0.25771620869636536,0.003843572922050953,0.43718263506889343
0.23004359006881714,0.00041725626215338707,0.06837158650159836,0.007084023207426071,0.2754867970943451,0.0017416527261957526,0.4168551564216614
0.12200187146663666,0.0008776519680395722,0.3975188136100769,0.0010726453037932515,0.15242895483970642,0.27186116576194763,0.054238881915807724
0.04179563745856285,0.00013181031681597233,0.4054378271102905,0.002507230034098029,0.09129946678876877,0.4259503483772278,0.03287769854068756
0.05087093263864517,0.00033516716212034225,0.0687611997127533,0.007834992371499538,0.12038931250572205,0.004174573812633753,0.7476337552070618
0.04497257247567177,8.11641730251722e-05,0.6670261025428772,0.0020963181741535664,0.12590625882148743,0.12664799392223358,0.03326958417892456
0.08525800704956055,0.0008106676978059113,0.10217136889696121,0.011729048565030098,0.25541239976882935,0.003527349093928933,0.5410910844802856
0.05512002483010292,0.00010494868911337107,0.5584818720817566,0.0022020721808075905,0.1453709751367569,0.16036288440227509,0.07835713028907776
0.1287347972393036,0.00040390255162492394,0.16930101811885834,0.006347783375531435,0.3196873366832733,0.0034473203122615814,0.3720777630805969
0.06851238757371902,8.897410589270294e-05,0.5264247059822083,0.0024481089785695076,0.1554015576839447,0.14224933087825775,0.10487490892410278
0.07932998985052109,0.0003205259272363037,0.06031985580921173,0.011214212514460087,0.13115228712558746,0.0022274216171354055,0.7154356837272644
0.06886324286460876,9.95558948488906e-05,0.5983254909515381,0.0034931714180856943,0.10979224741458893,0.16200299561023712,0.05742333456873894
0.08860736340284348,9.42538827075623e-05,0.05509768798947334,0.0036554201506078243,0.15623784065246582,0.000635180389508605,0.6956722736358643
0.5452296733856201,0.00011478798842290416,0.2232966125011444,0.01062875334173441,0.01544473972171545,0.19357381761074066,0.011711637489497662
0.10914598405361176,9.234982280759141e-05,0.04889918118715286,0.002505543874576688,0.1661171019077301,0.0006638520280830562,0.6725760698318481
0.06931530684232712,0.0007033197325654328,0.24599967896938324,0.2686161398887634,0.018676621839404106,0.35293713212013245,0.04375189542770386
0.12740495800971985,0.00022317262482829392,0.06773456931114197,0.0022855056449770927,0.2355366349220276,0.0019448901293799281,0.5648702383041382
0.016912762075662613,0.0004001088091172278,0.08375591784715652,0.6268737316131592,0.00731152668595314,0.2527448832988739,0.012001076713204384
0.09188421815633774,0.00015141020412556827,0.0628516748547554,0.004932023584842682,0.15618044137954712,0.002944616135209799,0.6810556054115295
0.005847570952028036,0.0001772738032741472,0.019840579479932785,0.902773916721344,0.002190601546317339,0.059841856360435486,0.009328208863735199
0.10221539437770844,0.00016177519864868373,0.07386832684278488,0.0031467280350625515,0.20782209932804108,0.0027462979778647423,0.6100394129753113
